customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn,ln_TotalCharges,gender_encoded,Partner_encoded,PhoneService_encoded,StreamingMovies_encoded,PaperlessBilling_encoded,Churn_encoded,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,calls_count,InternetService_DSL,InternetService_Fiber optic,InternetService_No,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,No,Yes,Yes,One year,Yes,99.8,5515.45,0,0,No,8.615489816441348,0,1,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0
0404-SWRVG,Male,0,No,No,3,Yes,Yes,No,No,No,Month-to-month,Yes,74.4,229.55,0,0,Yes,5.440467758652715,1,0,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,No,No,No,Month-to-month,No,50.7,350.35,0,0,No,5.861782877638206,0,1,1,0,0,0,0,0,1,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,20.85,62.9,0,0,No,4.157319361383489,0,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
4622-YNKIJ,Male,0,No,No,33,Yes,No,No,Yes,No,Two year,Yes,88.95,3027.65,0,0,No,8.015872254664492,1,0,1,0,1,0,0,0,1,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0
4412-YLTKF,Female,1,No,No,27,Yes,Yes,No,No,No,Month-to-month,Yes,78.05,2135.5,0,0,Yes,7.66692425508408,0,0,1,0,1,1,1,0,0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,23.55,1723.95,0,0,No,7.452953343538126,1,1,1,1,1,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,1,0,0,0
3930-ZGWVE,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,19.75,19.75,0,0,No,3.0325462466767075,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
2639-UGMAZ,Male,1,No,No,71,No,No phone service,Yes,Yes,Yes,One year,Yes,56.45,3985.35,0,0,No,8.290631304243542,1,0,0,2,1,0,0,0,1,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0
2876-GZYZC,Female,0,No,No,13,Yes,Yes,No,No,Yes,Month-to-month,Yes,85.95,1215.65,0,0,No,7.103856459184463,0,0,1,2,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,Yes,Yes,Yes,Month-to-month,Yes,58.6,1502.65,0,1,Yes,7.315650764662011,0,1,0,2,1,1,0,0,1,2.0,1,0,0,0,0,1,1,0,0,0,1,0,0
8587-XYZSF,Male,0,No,No,67,Yes,No,No,No,No,Two year,No,50.55,3260.1,0,0,No,8.089819840759192,1,0,1,0,0,0,1,0,0,1.0,1,0,0,1,0,0,0,0,1,1,0,0,0
3091-FYHKI,Male,0,No,No,1,No,No phone service,No,No,Yes,Month-to-month,Yes,35.45,35.45,0,0,Yes,3.5959414584546674,1,0,0,2,1,1,1,0,0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0
2372-HWUHI,Male,0,No,No,2,Yes,No,No,No,No,Month-to-month,No,44.35,81.25,0,0,Yes,4.409763389645481,1,0,1,0,0,1,1,0,0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0
7850-VWJUU,Female,0,No,No,23,Yes,No,No,No,No,Month-to-month,Yes,75.0,1778.5,4,0,No,7.484087704950247,0,0,1,0,1,0,0,0,1,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,No,No,No,Month-to-month,Yes,70.45,70.45,0,0,Yes,4.268997904375876,0,1,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Two year,Yes,88.05,6425.65,0,0,No,8.768208686132068,0,1,1,2,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
4080-OGPJL,Female,0,No,No,8,Yes,Yes,No,No,Yes,Month-to-month,No,71.15,563.65,0,0,Yes,6.33620607016968,0,0,1,2,0,1,0,0,1,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Yes,Yes,Yes,Two year,Yes,101.05,5971.25,0,0,No,8.694879019805663,0,1,1,2,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Yes,No,No,One year,Yes,84.3,5289.05,0,0,No,8.573582976603518,1,0,1,0,1,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,23.95,1756.2,0,0,No,7.4714769121016245,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Yes,Yes,No,Two year,Yes,99.05,6416.7,0,0,No,8.766815077043479,0,1,1,0,1,0,0,0,1,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0
2135-RXIHG,Male,0,No,No,1,Yes,No,No,No,No,Month-to-month,Yes,45.65,45.65,0,0,Yes,3.8426729272933526,1,0,1,0,1,1,1,0,0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0
6440-DKQGE,Male,0,No,Yes,30,Yes,No,Yes,Yes,No,One year,No,64.5,1929.95,0,0,No,7.565767388773753,1,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0,1,1,0,0,0,1,0,0
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,Yes,No,Yes,Month-to-month,Yes,69.5,1071.4,0,0,No,6.977654406361804,1,1,1,2,1,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,No,Yes,Yes,Month-to-month,Yes,68.55,564.35,4,0,No,6.337445008381255,0,1,1,2,1,0,1,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0
3874-EQOEP,Male,0,No,No,7,Yes,Yes,No,Yes,Yes,Month-to-month,No,95.0,655.5,2,0,Yes,6.486922693742851,1,0,1,2,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,One year,Yes,108.15,7930.55,0,0,No,8.97860375580645,0,1,1,2,1,0,0,0,1,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,Yes,Yes,Yes,Two year,No,86.1,5215.25,1,0,No,8.559534031905763,1,1,1,2,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,0,1,0
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Two year,No,109.7,8129.3,0,0,No,9.003353102230058,0,1,1,2,0,0,0,0,1,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,No,No,Yes,Month-to-month,Yes,80.9,1152.8,0,0,No,7.050816121822789,0,1,1,2,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0
9167-APMXZ,Female,0,No,No,22,Yes,Yes,No,Yes,No,Month-to-month,Yes,84.15,1821.95,0,0,No,7.508211346984919,0,0,1,0,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No internet service,No internet service,No internet service,One year,No,20.15,419.9,0,0,No,6.042395275776525,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,No,Yes,No,Two year,No,64.25,1024.0,0,0,No,6.932447891572509,1,1,1,0,0,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,0,0,0,1
8992-VONJD,Female,0,No,Yes,13,Yes,No,Yes,No,No,Month-to-month,Yes,56.0,764.55,0,0,No,6.640594529751104,0,0,1,0,1,0,0,0,1,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,No,No,No,Month-to-month,No,82.4,1592.35,0,0,Yes,7.37359399701373,0,1,1,0,0,1,0,0,1,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
4482-EWFMI,Female,0,No,No,2,Yes,No,No,No,No,Month-to-month,Yes,69.7,135.2,0,0,No,4.9141243937154115,0,0,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
4648-YPBTM,Male,0,No,No,53,Yes,Yes,Yes,No,Yes,Two year,Yes,73.9,3958.25,0,1,No,8.283809892371835,1,0,1,2,1,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0
3376-BMGFE,Female,0,No,No,4,Yes,No,No,No,No,Month-to-month,Yes,70.9,273.0,2,0,Yes,5.6131281063880705,0,0,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,1,0,0,0
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Two year,Yes,89.05,6254.45,4,0,No,8.741208362759322,1,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,Yes,No,Yes,Month-to-month,Yes,45.3,2651.2,0,5,Yes,7.883144763243498,1,1,0,2,1,1,1,0,0,2.0,1,0,0,0,0,1,1,0,0,0,0,1,0
7654-YWJUF,Male,0,Yes,No,43,Yes,No,No,No,No,One year,Yes,84.25,3539.25,0,0,No,8.171952625103168,1,1,1,0,1,0,0,0,1,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,104.4,242.8,2,0,Yes,5.496348217047172,0,1,1,2,1,1,1,0,0,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,Yes,Yes,Yes,Two year,No,81.95,1181.75,0,0,No,7.075597514511258,1,1,1,2,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1
0691-JVSYA,Female,0,Yes,No,53,Yes,No,No,Yes,Yes,One year,Yes,94.85,5000.2,0,5,Yes,8.517433162620845,0,1,1,2,1,1,1,0,0,2.0,0,1,0,0,0,1,1,0,0,1,0,0,0
5918-VUKWP,Female,0,No,No,32,Yes,No,No internet service,No internet service,No internet service,One year,No,20.55,654.55,0,0,No,6.485474577945411,0,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,1,0,0,0
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,No,No,No,Month-to-month,Yes,74.45,1145.7,3,0,Yes,7.044643531044259,0,0,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1
2070-FNEXE,Female,1,No,No,7,Yes,No,No,No,No,Month-to-month,No,76.45,503.6,0,0,Yes,6.223766036206958,0,0,1,0,0,1,0,0,1,2.0,0,1,0,1,0,0,1,0,0,1,0,0,0
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,105.35,1559.25,0,0,No,7.352601343814152,0,1,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No internet service,No internet service,No internet service,One year,Yes,20.55,1252.0,0,0,No,7.133295954896068,1,1,1,1,1,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
6317-YPKDH,Female,0,No,No,1,No,No phone service,Yes,No,No,Month-to-month,No,29.95,29.95,0,0,Yes,3.432372999130605,0,0,0,0,0,1,1,0,0,2.0,1,0,0,1,0,0,1,0,0,1,0,0,0
6582-OIVSP,Female,0,No,No,1,Yes,No,No,No,No,Month-to-month,No,45.3,45.3,0,0,No,3.835141961092188,0,0,1,0,0,0,1,0,0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1
9367-WXLCH,Male,0,No,No,8,Yes,Yes,No,No,Yes,Month-to-month,No,84.5,662.65,0,0,Yes,6.497754902072211,1,0,1,2,0,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,No,Yes,Yes,One year,No,74.75,2453.3,0,0,No,7.805596867187762,1,1,1,2,0,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,0,1,0,0
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Yes,No,No,Month-to-month,Yes,79.25,1111.65,2,1,Yes,7.014499836412125,0,0,1,0,1,1,1,0,0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0
4827-USJHP,Male,0,No,No,20,Yes,No,Yes,No,No,Month-to-month,Yes,51.8,1023.85,0,0,No,6.932301539400137,1,0,1,0,1,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1
0956-SYCWG,Female,0,No,No,13,Yes,No,No internet service,No internet service,No internet service,One year,No,19.65,244.8,0,0,No,5.504518197131935,0,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,Yes,No,No,Month-to-month,No,56.6,2379.1,0,0,No,7.774897782589561,0,1,1,0,0,0,1,0,0,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,No,No,Yes,One year,Yes,71.9,3173.35,0,0,No,8.06285816595844,1,1,1,2,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Yes,No,Yes,Month-to-month,Yes,91.0,531.0,0,0,Yes,6.2766434893416445,1,1,1,2,1,1,1,0,0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.75,1375.4,0,0,No,7.227226673923325,0,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Yes,Yes,No,Month-to-month,Yes,96.55,1901.65,0,0,No,7.551002930254652,0,1,1,0,1,0,0,0,1,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,111.35,6519.75,0,0,No,8.782744678980025,1,0,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Two year,Yes,112.25,8041.65,0,0,No,8.992513909856259,1,1,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,20.75,20.75,0,0,No,3.079613757534693,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
9323-HGFWY,Female,0,Yes,No,27,Yes,No,No,Yes,Yes,One year,Yes,101.9,2681.15,0,0,No,7.8943739906893216,0,1,1,2,1,0,0,0,1,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0
8544-GOQSH,Female,0,No,No,14,Yes,No,Yes,No,No,Month-to-month,Yes,80.05,1112.3,0,0,No,7.015083856734662,0,0,1,0,1,0,1,0,0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,No,Yes,Yes,Two year,No,105.55,7405.5,0,0,No,8.910113272022107,1,1,1,2,0,0,0,0,1,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
7018-WBJNK,Male,0,No,Yes,13,Yes,No,No,Yes,No,Month-to-month,Yes,78.3,1033.95,0,0,No,6.9421083953538,1,0,1,0,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0
9142-KZXOP,Male,0,No,No,44,Yes,No,No,No,No,Month-to-month,No,68.85,2958.95,0,0,No,7.992927655283545,1,0,1,0,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0
7674-YTAFD,Female,0,No,No,33,Yes,No,Yes,No,No,One year,Yes,79.95,2684.85,5,0,No,7.895752530400927,0,0,1,0,1,0,1,0,0,1.0,0,1,0,1,0,0,0,0,1,1,0,0,0
6348-SNFUS,Male,0,Yes,Yes,72,No,No phone service,Yes,No,Yes,Two year,Yes,55.45,4179.2,0,0,No,8.338114371264128,1,1,0,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
1285-OKIPP,Male,0,No,No,1,Yes,No,No,No,Yes,Month-to-month,No,79.9,79.9,0,0,Yes,4.393213824064446,1,0,1,2,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
7825-ECJRF,Female,0,No,No,19,Yes,No,No,Yes,Yes,Month-to-month,Yes,106.6,1934.45,0,1,Yes,7.568095136565964,0,0,1,2,1,1,0,0,1,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0
1347-KTTTA,Male,0,Yes,No,64,Yes,No,Yes,Yes,Yes,One year,Yes,102.45,6654.1,0,0,No,8.803138757012336,1,1,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,1,0,0
7841-TZDMQ,Male,0,No,No,2,Yes,No,No,No,No,Month-to-month,Yes,46.0,84.5,0,0,Yes,4.448516375942715,1,0,1,0,1,1,1,0,0,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0
4195-NZGTA,Female,0,No,No,1,No,No phone service,No,No,No,Month-to-month,No,25.25,25.25,5,0,No,3.2676659890376327,0,0,0,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0
7157-SMCFK,Male,0,No,Yes,61,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.75,1124.2,0,0,No,7.025716076615701,1,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No internet service,No internet service,No internet service,One year,No,20.0,540.05,0,0,No,6.293511696017657,0,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0
2504-DSHIH,Male,1,Yes,No,23,Yes,Yes,No,No,Yes,Month-to-month,No,86.8,1975.85,4,0,No,7.589259947758008,1,1,1,2,0,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
0699-NDKJM,Female,0,Yes,No,57,No,No phone service,Yes,Yes,Yes,Month-to-month,Yes,58.75,3437.45,0,1,No,8.142776067429795,0,1,0,2,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0
9286-BHDQG,Male,0,Yes,Yes,72,No,No phone service,Yes,No,No,Two year,No,45.25,3139.8,0,0,No,8.052232823522196,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0230-WEQUW,Male,0,Yes,No,66,No,No phone service,Yes,Yes,No,Two year,Yes,56.6,3789.2,0,0,No,8.24017406713271,1,1,0,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0
2040-LDIWQ,Male,0,Yes,Yes,65,Yes,Yes,Yes,Yes,Yes,Two year,Yes,84.2,5324.5,0,0,No,8.580261882883221,1,1,1,2,1,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0
6496-JDSSB,Female,0,No,No,8,Yes,No,No,Yes,No,Month-to-month,Yes,80.0,624.6,0,0,No,6.4387111892311015,0,0,1,0,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0
9408-SSNVZ,Female,0,No,No,4,Yes,No,No,No,No,Month-to-month,Yes,70.15,268.35,0,0,Yes,5.596011649126543,0,0,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
4443-EMBNA,Female,0,Yes,No,71,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,24.75,1836.9,0,0,No,7.516378894471428,0,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0
0742-MOABM,Male,0,Yes,No,4,Yes,No,No,No,No,Month-to-month,No,50.05,179.35,0,0,Yes,5.194899407349548,1,1,1,0,0,1,1,0,0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1
5961-VUSRV,Female,0,No,No,12,Yes,No,No internet service,No internet service,No internet service,One year,Yes,19.35,219.35,0,0,No,5.395217191287996,0,0,1,1,1,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,1,0,0,0
6778-JFCMK,Male,0,No,No,24,No,No phone service,No,Yes,Yes,One year,Yes,50.6,1288.75,0,0,No,7.162203680124759,1,0,0,2,1,0,0,0,1,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1
6341-JVQGF,Female,0,Yes,Yes,31,Yes,No,No,Yes,Yes,One year,Yes,81.15,2545.75,0,0,No,7.842573315470176,0,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1
2232-DMLXU,Female,0,Yes,No,1,Yes,No,No,Yes,No,Month-to-month,No,55.2,55.2,0,0,Yes,4.028916756899646,0,1,1,0,0,1,1,0,0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1
4811-JBUVU,Male,0,No,No,30,Yes,Yes,No,No,Yes,Month-to-month,Yes,89.9,2723.15,0,0,No,7.909911731832617,1,0,1,2,1,0,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0
0945-TSONX,Female,0,Yes,Yes,47,Yes,Yes,Yes,Yes,Yes,Two year,Yes,85.3,4107.25,0,0,No,8.3207524260614,0,1,1,2,1,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0
2651-ZCBXV,Male,0,No,No,54,Yes,Yes,Yes,Yes,Yes,Two year,Yes,108.0,5760.65,0,0,No,8.658979171001915,1,0,1,2,1,0,0,0,1,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0
3316-UWXUY,Male,0,No,No,50,Yes,No,Yes,No,Yes,Month-to-month,Yes,93.5,4747.5,0,0,No,8.465584057683007,1,0,1,2,1,0,0,0,1,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0
8937-RDTHP,Male,0,No,No,1,Yes,No,No,No,Yes,Month-to-month,Yes,84.6,84.6,0,1,Yes,4.449685283147696,1,0,1,2,1,1,0,0,1,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1
7083-MIOPC,Female,0,No,No,72,Yes,No,No internet service,No internet service,No internet service,Two year,No,20.25,1566.9,0,0,No,7.357492423366405,0,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
1984-GPTEH,Female,0,No,No,29,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,25.15,702.0,0,0,No,6.555356891810665,0,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0
1251-KRREG,Male,0,No,No,2,Yes,Yes,Yes,No,No,Month-to-month,Yes,54.4,114.1,0,0,Yes,4.745801315727837,1,0,1,0,1,1,1,0,0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1
9903-LYSAB,Male,0,Yes,No,18,Yes,Yes,No,No,No,Month-to-month,Yes,73.15,1305.95,0,0,No,7.175451457345406,1,1,1,0,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
0094-OIFMO,Female,1,No,No,11,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,95.0,1120.3,0,0,Yes,7.022244005466835,0,0,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
9227-UAQFT,Male,0,No,No,16,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.75,284.35,0,0,No,5.653716496982717,1,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
7301-ABVAD,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Two year,No,86.6,6350.5,0,1,No,8.756446284463516,0,0,1,2,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
6614-FHDBO,Male,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Two year,No,109.2,7878.3,4,0,No,8.971994346418777,1,0,1,2,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1,1,0,0,0
7576-ASEJU,Female,0,Yes,Yes,41,Yes,No,No,Yes,Yes,One year,Yes,74.7,3187.65,0,2,No,8.067352908713396,0,1,1,2,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0
9058-HRZSV,Female,1,Yes,No,65,Yes,No,Yes,No,Yes,Month-to-month,No,94.4,6126.15,0,0,No,8.72048499422784,0,1,1,2,0,0,0,0,1,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0
4522-AKYLR,Female,1,No,No,13,Yes,No,Yes,No,No,Month-to-month,Yes,54.8,731.3,0,0,No,6.596190266067024,0,0,1,0,1,0,1,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0
0221-WMXNQ,Male,1,No,No,4,Yes,No,No,No,No,Month-to-month,No,75.35,273.4,1,0,No,5.61458689585173,1,0,1,0,0,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
0303-UNCIP,Male,0,No,No,41,Yes,Yes,No,No,Yes,One year,No,65.0,2531.8,0,0,No,7.837080689126748,1,0,1,2,0,0,1,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1
9947-OTFQU,Male,1,No,No,15,Yes,No,Yes,No,No,Month-to-month,Yes,74.4,1074.3,0,0,Yes,6.980354971396481,1,0,1,0,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
0322-YINQP,Male,0,No,No,1,Yes,No,No,No,No,Month-to-month,Yes,48.55,48.55,0,0,Yes,3.902982260775997,1,0,1,0,1,1,0,0,1,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1
0959-WHOKV,Male,0,No,No,42,Yes,Yes,Yes,No,Yes,One year,Yes,99.0,4298.45,0,0,No,8.366242386524114,1,0,1,2,1,0,0,0,1,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
4075-JFPGR,Female,0,Yes,No,51,Yes,No,Yes,Yes,No,One year,Yes,93.5,4619.55,5,0,No,8.438269024609227,0,1,1,0,1,0,0,0,1,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
4629-NRXKX,Female,0,Yes,Yes,2,Yes,No,No,No,No,Month-to-month,No,70.4,147.15,0,0,Yes,4.998225274019575,0,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
